t_unix,ts_us,scan_count,watchdog_tripped,devices_healthy
1788835287,936751084,468366,0,1
1788835288,937761313,468871,0,1
1788835289,938771574,469376,0,1
1788835290,939785604,469883,0,1
1788835291,940801483,470391,0,1
1788835292,941813449,470897,0,1
1788835293,942821707,471401,0,1
1788835294,943831323,471906,0,1
1788835295,944839143,472410,0,1
1788835296,945851911,472916,0,1
1788835297,946865313,473423,0,1
1788835298,947875420,473928,0,1
1788835299,948889184,474435,0,1
1788835300,949901870,474941,0,1
1788835301,950911290,475446,0,1
1788835302,951921529,475951,0,1
1788835303,952935685,476458,0,1
1788835304,953947339,476964,0,1
1788835305,954955731,477468,0,1
1788835306,955965542,477973,0,1
1788835307,956973870,478477,0,1
1788835308,957981856,478981,0,1
1788835309,958995591,479488,0,1
1788835310,960007798,479994,0,1
1788835311,961019566,480500,0,1
1788835312,962031603,481006,0,1
1788835313,963045265,481513,0,1
1788835314,964057521,482019,0,1
1788835315,965067767,482524,0,1
1788835316,966079577,483030,0,1
1788835317,967091969,483536,0,1
1788835318,968099877,484040,0,1
1788835319,969113176,484547,0,1
1788835320,970121373,485051,0,1
1788835321,971135476,485558,0,1
1788835322,972141439,486061,0,1
1788835323,973155815,486568,0,1
1788835324,974167466,487074,0,1
1788835326,975180023,487580,0,1
1788835327,976189942,488085,0,1
1788835328,977203707,488592,0,1
1788835329,978217956,489099,0,1
1788835330,979227597,489604,0,1
1788835331,980237801,490109,0,1
1788835332,981249659,490615,0,1
1788835333,982261307,491121,0,1
1788835334,983273326,491627,0,1
1788835335,984283497,492132,0,1
1788835336,985291904,492636,0,1
1788835337,986301783,493141,0,1
1788835338,987313205,493647,0,1
1788835339,988333490,494157,0,1
1788835340,989343863,494662,0,1
1788835341,990351576,495166,0,1
1788835342,991361424,495671,0,1
1788835343,992373297,496177,0,1
1788835344,993385760,496683,0,1
1788835345,994398008,497189,0,1
1788835346,995407304,497694,0,1
1788835347,996415672,498198,0,1
1788835348,997429232,498705,0,1
1788835349,998439602,499210,0,1
1788835350,999451602,499716,0,1
1788835351,1000463186,500222,0,1
1788835352,1001473378,500727,0,1
1788835353,1002479887,501230,0,1
1788835354,1003491737,501736,0,1
1788835355,1004503464,502242,0,1
1788835356,1005517309,502749,0,1
1788835357,1006529729,503255,0,1
1788835358,1007537886,503759,0,1
1788835359,1008547459,504264,0,1
1788835360,1009557272,504769,0,1
1788835361,1010569132,505275,0,1
1788835362,1011581289,505781,0,1
1788835363,1012589653,506285,0,1
1788835364,1013597683,506789,0,1
1788835365,1014607766,507294,0,1
1788835366,1015619517,507800,0,1
1788835367,1016631279,508306,0,1
1788835368,1017639384,508810,0,1
1788835369,1018649598,509315,0,1
1788835370,1019657635,509819,0,1
1788835371,1020667068,510324,0,1
1788835372,1021675172,510828,0,1
1788835373,1022683629,511332,0,1
1788835374,1023691185,511836,0,1
1788835375,1024703115,512342,0,1
1788835376,1025711444,512846,0,1
1788835377,1026719638,513350,0,1
1788835378,1027731638,513856,0,1
1788835379,1028742042,514361,0,1
1788835380,1029753531,514867,0,1
1788835381,1030763712,515372,0,1
1788835382,1031776032,515878,0,1
1788835383,1032785615,516383,0,1
1788835384,1033797575,516889,0,1
1788835385,1034809176,517395,0,1
1788835386,1035819240,517900,0,1
1788835387,1036827781,518404,0,1
1788835388,1037839395,518910,0,1
1788835389,1038845862,519413,0,1
1788835390,1039857487,519919,0,1
1788835391,1040871385,520426,0,1
1788835392,1041881712,520931,0,1
1788835393,1042893438,521437,0,1
1788835394,1043899811,521940,0,1
1788835395,1044911544,522446,0,1
1788835396,1045919905,522950,0,1
1788835397,1046929521,523455,0,1
1788835398,1047941305,523961,0,1
1788835399,1048951888,524466,0,1
1788835400,1049963540,524972,0,1
1788835401,1050975451,525478,0,1
1788835402,1051985673,525983,0,1
1788835403,1052995127,526488,0,1
1788835404,1054005552,526993,0,1
1788835405,1055019830,527500,0,1
1788835406,1056031020,528006,0,1
1788835407,1057039913,528510,0,1
1788835408,1058049517,529015,0,1
1788835409,1059159443,529570,0,1
1788835410,1060171473,530076,0,1
1788835411,1061177886,530579,0,1
1788835412,1062187386,531084,0,1
1788835413,1063203840,531592,0,1
1788835415,1064217076,532099,0,1
1788835416,1065223066,532602,0,1
1788835417,1066233236,533107,0,1
1788835418,1067243563,533612,0,1
1788835419,1068253917,534117,0,1
1788835420,1069267757,534624,0,1
1788835421,1070277391,535129,0,1
1788835422,1071287099,535634,0,1
1788835423,1072297551,536139,0,1
1788835424,1073309207,536645,0,1
1788835425,1074317854,537149,0,1
1788835426,1075327959,537654,0,1
1788835427,1076343569,538162,0,1
1788835428,1077355636,538668,0,1
1788835429,1078367619,539174,0,1
1788835430,1079379488,539680,0,1
1788835431,1080391266,540186,0,1
1788835432,1081403871,540692,0,1
1788835433,1082413526,541197,0,1
1788835434,1083423485,541702,0,1
1788835435,1084433818,542207,0,1
1788835436,1085445985,542713,0,1
1788835437,1086457786,543219,0,1
1788835438,1087467468,543724,0,1
1788835439,1088479449,544230,0,1
1788835440,1089493350,544737,0,1
1788835441,1090505506,545243,0,1
1788835442,1091519260,545750,0,1
1788835443,1092531121,546256,0,1
1788835444,1093541453,546761,0,1
1788835445,1094549633,547265,0,1
1788835446,1095559141,547770,0,1
1788835447,1096569685,548275,0,1
1788835448,1097581797,548781,0,1
1788835449,1098593575,549287,0,1
1788835450,1099609717,549795,0,1
1788835451,1100621229,550301,0,1
1788835452,1101631138,550806,0,1
1788835453,1102643614,551312,0,1
1788835454,1103653279,551817,0,1
1788835455,1104659213,552320,0,1
1788835456,1105669098,552825,0,1
1788835457,1106679632,553330,0,1
1788835458,1107689647,553835,0,1
1788835459,1108701128,554341,0,1
1788835460,1109709257,554845,0,1
1788835461,1110719553,555350,0,1
1788835462,1111729870,555855,0,1
1788835463,1112739512,556360,0,1
1788835464,1113747188,556864,0,1
1788835465,1114757254,557369,0,1
1788835466,1115764108,557872,0,1
1788835467,1116775710,558378,0,1
1788835468,1117789117,558885,0,1
1788835469,1118799761,559390,0,1
1788835470,1119813233,559897,0,1
1788835471,1120825380,560403,0,1
1788835472,1121835104,560908,0,1
1788835473,1122843944,561412,0,1
1788835474,1123853912,561917,0,1
1788835475,1124865518,562423,0,1
1788835476,1125875870,562928,0,1
1788835477,1126883221,563432,0,1
1788835478,1127891699,563936,0,1
1788835479,1128903378,564442,0,1
1788835480,1129913110,564947,0,1
1788835481,1130919879,565450,0,1
1788835482,1131927498,565954,0,1
1788835483,1132943595,566462,0,1
1788835484,1133961347,566971,0,1
1788835485,1134971962,567476,0,1
1788835486,1135985552,567983,0,1
1788835487,1136993411,568487,0,1
1788835488,1138005270,568993,0,1
1788835489,1139017612,569499,0,1
1788835490,1140027394,570004,0,1
1788835491,1141033090,570507,0,1
1788835492,1142043562,571012,0,1
1788835493,1143055787,571518,0,1
1788835494,1144067409,572024,0,1
1788835495,1145077688,572529,0,1
1788835496,1146089944,573035,0,1
1788835497,1147099829,573540,0,1
1788835498,1148109583,574045,0,1
1788835499,1149119861,574550,0,1
1788835500,1150131135,575056,0,1
1788835501,1151137902,575559,0,1
1788835503,1152145247,576063,0,1
1788835504,1153153629,576567,0,1
1788835505,1154163468,577072,0,1
1788835506,1155175800,577578,0,1
1788835507,1156183509,578082,0,1
1788835508,1157189582,578585,0,1
1788835509,1158197474,579089,0,1
1788835510,1159203654,579592,0,1
1788835511,1160213554,580097,0,1
1788835512,1161221626,580601,0,1
1788835513,1162233194,581107,0,1
1788835514,1163241195,581611,0,1
1788835515,1164351548,582166,0,1
1788835516,1165263565,582622,0,1
1788835517,1166271622,583126,0,1
1788835518,1167381389,583681,0,1
1788835519,1168389913,584185,0,1
1788835520,1169401942,584691,0,1
1788835521,1170411354,585196,0,1
1788835522,1171423359,585702,0,1
1788835523,1172433818,586207,0,1
1788835524,1173443252,586712,0,1
1788835525,1174453504,587217,0,1
1788835526,1175461902,587721,0,1
1788835527,1176477219,588229,0,1
1788835528,1177487541,588734,0,1
1788835529,1178501406,589241,0,1
1788835530,1179509413,589745,0,1
1788835531,1180521654,590251,0,1
1788835532,1181533540,590757,0,1
1788835533,1182543726,591262,0,1
1788835534,1183549955,591765,0,1
1788835535,1184559083,592270,0,1
1788835536,1185569351,592775,0,1
1788835537,1186581583,593281,0,1
1788835538,1187591127,593786,0,1
1788835539,1188599380,594290,0,1
1788835540,1189609194,594795,0,1
1788835541,1190617601,595299,0,1
1788835542,1191623881,595802,0,1
1788835543,1192635958,596308,0,1
1788835544,1193645634,596813,0,1
1788835545,1194653549,597317,0,1
1788835546,1195661938,597821,0,1
1788835547,1196671391,598326,0,1
1788835548,1197683256,598832,0,1
1788835549,1198691928,599336,0,1
1788835550,1199701340,599841,0,1
1788835551,1200711323,600346,0,1
1788835552,1201722020,600851,0,1
1788835553,1202733534,601357,0,1
1788835554,1203745126,601863,0,1
1788835555,1204755794,602368,0,1
1788835556,1205765507,602873,0,1
1788835557,1206779420,603380,0,1
1788835558,1207791620,603886,0,1
1788835559,1208801986,604391,0,1
1788835560,1209811847,604896,0,1
1788835561,1210823787,605402,0,1
1788835562,1211841737,605911,0,1
1788835563,1212851069,606416,0,1
1788835564,1213857814,606919,0,1
1788835565,1214869784,607425,0,1
1788835566,1215883527,607932,0,1
1788835567,1216895795,608438,0,1
1788835568,1217905636,608943,0,1
1788835569,1218915979,609448,0,1
1788835570,1219927426,609954,0,1
1788835571,1220937379,610459,0,1
1788835572,1221947848,610964,0,1
1788835573,1222959512,611470,0,1
1788835574,1223969221,611975,0,1
1788835575,1224977271,612479,0,1
1788835576,1225983737,612982,0,1
1788835577,1226991521,613486,0,1
1788835578,1228001428,613991,0,1
1788835579,1229011276,614496,0,1
1788835580,1230021191,615001,0,1
1788835581,1231029477,615505,0,1
1788835582,1232037289,616009,0,1
1788835583,1233047444,616514,0,1
1788835584,1234057568,617019,0,1
1788835585,1235069735,617525,0,1
1788835586,1236083067,618032,0,1
1788835587,1237093528,618537,0,1
1788835588,1238103715,619042,0,1
1788835589,1239111749,619546,0,1
1788835591,1240123898,620052,0,1
1788835592,1241135048,620558,0,1
1788835593,1242145348,621063,0,1
1788835594,1243255410,621618,0,1
1788835595,1244263070,622122,0,1
1788835596,1245269641,622625,0,1
1788835597,1246275645,623128,0,1
1788835598,1247283908,623632,0,1
1788835599,1248295973,624138,0,1
1788835600,1249307477,624644,0,1
1788835601,1250321661,625151,0,1
1788835602,1251333259,625657,0,1
1788835603,1252345325,626163,0,1
1788835604,1253353882,626667,0,1
1788835605,1254367189,627174,0,1
1788835606,1255381465,627681,0,1
1788835607,1256395770,628188,0,1
1788835608,1257405509,628693,0,1
1788835609,1258419978,629200,0,1
1788835610,1259431055,629706,0,1
1788835611,1260437326,630209,0,1
1788835612,1261449680,630715,0,1
1788835613,1262461789,631221,0,1
1788835614,1263473185,631727,0,1
1788835615,1264483324,632232,0,1
1788835616,1265491961,632736,0,1
1788835617,1266503433,633242,0,1
1788835618,1267513763,633747,0,1
1788835619,1268525897,634253,0,1
1788835620,1269535080,634758,0,1
1788835621,1270545380,635263,0,1
1788835622,1271557292,635769,0,1
1788835623,1272565553,636273,0,1
1788835624,1273573073,636777,0,1
1788835625,1274581963,637281,0,1
1788835626,1275593333,637787,0,1
1788835627,1276603781,638292,0,1
1788835628,1277617234,638799,0,1
1788835629,1278627270,639304,0,1
1788835630,1279639306,639810,0,1
1788835631,1280651505,640316,0,1
1788835632,1281661346,640821,0,1
1788835633,1282669400,641325,0,1
1788835634,1283680066,641830,0,1
1788835635,1284691981,642336,0,1
1788835636,1285703126,642842,0,1
1788835637,1286715248,643348,0,1
1788835638,1287729310,643855,0,1
1788835639,1288739707,644360,0,1
1788835640,1289747347,644864,0,1
1788835641,1290755100,645368,0,1
1788835642,1291763115,645872,0,1
1788835643,1292771616,646376,0,1
1788835644,1293779258,646880,0,1
1788835645,1294791767,647386,0,1
1788835646,1295805239,647893,0,1
1788835647,1296811477,648396,0,1
1788835648,1297817783,648899,0,1
1788835649,1298829078,649405,0,1
1788835650,1299837417,649909,0,1
1788835651,1300845257,650413,0,1
1788835652,1301859322,650920,0,1
1788835653,1302867705,651424,0,1
1788835654,1303877679,651929,0,1
1788835655,1304885844,652433,0,1
1788835656,1305897750,652939,0,1
1788835657,1306907156,653444,0,1
1788835658,1307917092,653949,0,1
1788835659,1308923832,654452,0,1
1788835660,1309931188,654956,0,1
1788835661,1310939145,655460,0,1
1788835662,1311949590,655965,0,1
1788835663,1312957363,656469,0,1
1788835664,1313967292,656974,0,1
1788835665,1314977712,657479,0,1
1788835666,1315985215,657983,0,1
1788835667,1316991718,658486,0,1
1788835668,1318101076,659041,0,1
1788835669,1319109509,659545,0,1
1788835670,1320121604,660051,0,1
1788835671,1321133659,660557,0,1
1788835672,1322143102,661062,0,1
1788835673,1323149643,661565,0,1
1788835674,1324161472,662071,0,1
1788835675,1325175109,662578,0,1
1788835676,1326185334,663083,0,1
1788835677,1327193478,663587,0,1
1788835678,1328207310,664094,0,1
1788835680,1329217778,664599,0,1
1788835681,1330231289,665106,0,1
1788835682,1331241324,665611,0,1
1788835683,1332157291,666069,0,1
1788835684,1333267525,666624,0,1
1788835685,1334279410,667130,0,1
1788835686,1335291918,667636,0,1
1788835687,1336303793,668142,0,1
1788835688,1337315262,668648,0,1
1788835689,1338325486,669153,0,1
1788835690,1339237064,669609,0,1
1788835691,1340249297,670115,0,1
1788835692,1341263184,670622,0,1
1788835693,1342277162,671129,0,1
1788835694,1343287129,671634,0,1
1788835695,1344297119,672139,0,1
1788835696,1345305767,672643,0,1
1788835697,1346313864,673147,0,1
1788835698,1347421465,673701,0,1
1788835699,1348429199,674205,0,1
1788835700,1349435713,674708,0,1
1788835701,1350443583,675212,0,1
1788835702,1351453417,675717,0,1
1788835703,1352463930,676222,0,1
1788835704,1353473518,676727,0,1
1788835705,1354483247,677232,0,1
1788835706,1355493812,677737,0,1
1788835707,1356503526,678242,0,1
1788835708,1357513286,678747,0,1
1788835709,1358523320,679252,0,1
1788835710,1359531678,679756,0,1
1788835711,1360545759,680263,0,1
1788835712,1361555985,680768,0,1
1788835713,1362571760,681276,0,1
1788835714,1363581806,681781,0,1
1788835715,1364593126,682287,0,1
1788835716,1365601730,682791,0,1
1788835717,1366611631,683296,0,1
1788835718,1367621620,683801,0,1
1788835719,1368631589,684306,0,1
1788835720,1369641839,684811,0,1
1788835721,1370651970,685316,0,1
1788835722,1371659714,685820,0,1
1788835723,1372669307,686325,0,1
1788835724,1373677715,686829,0,1
1788835725,1374689448,687335,0,1
1788835726,1375699061,687840,0,1
1788835727,1376713394,688347,0,1
1788835728,1377725938,688853,0,1
1788835729,1378737346,689359,0,1
1788835730,1379749152,689865,0,1
1788835731,1380761216,690371,0,1
1788835732,1381773632,690877,0,1
1788835733,1382783534,691382,0,1
1788835734,1383795270,691888,0,1
1788835735,1384803387,692392,0,1
1788835736,1385813472,692897,0,1
1788835737,1386825387,693403,0,1
1788835738,1387835728,693908,0,1
1788835739,1388847263,694414,0,1
1788835740,1389857438,694919,0,1
1788835741,1390869185,695425,0,1
1788835742,1391879172,695930,0,1
1788835743,1392887887,696434,0,1
1788835744,1393897229,696939,0,1
1788835745,1394909658,697445,0,1
1788835746,1395919128,697950,0,1
1788835747,1396927086,698454,0,1
1788835748,1397939300,698960,0,1
1788835749,1398951890,699466,0,1
1788835750,1399963107,699972,0,1
1788835751,1400971836,700476,0,1
1788835752,1401981249,700981,0,1
1788835753,1402993394,701487,0,1
1788835754,1404005360,701993,0,1
1788835755,1405017450,702499,0,1
1788835756,1406031093,703006,0,1
1788835757,1407043269,703512,0,1
1788835758,1408051869,704016,0,1
1788835759,1409063573,704522,0,1
1788835760,1410075416,705028,0,1
1788835761,1411087752,705534,0,1
1788835762,1412099068,706040,0,1
1788835763,1413109317,706545,0,1
1788835764,1414121372,707051,0,1
1788835765,1415131268,707556,0,1
1788835766,1416141276,708061,0,1
1788835768,1417151623,708566,0,1
1788835769,1418161570,709071,0,1
1788835770,1419173446,709577,0,1
1788835771,1420181838,710081,0,1
1788835772,1421193632,710587,0,1
1788835773,1422203259,711092,0,1
1788835774,1423215192,711598,0,1
1788835775,1424223024,712102,0,1
1788835776,1425235566,712608,0,1
1788835777,1426248028,713114,0,1
1788835778,1427257948,713619,0,1
1788835779,1428271197,714126,0,1
1788835780,1429279435,714630,0,1
1788835781,1430289377,715135,0,1
1788835782,1431299539,715640,0,1
1788835783,1432311870,716146,0,1
1788835784,1433321214,716651,0,1
1788835785,1434333260,717157,0,1
1788835786,1435343383,717662,0,1
1788835787,1436355305,718168,0,1
1788835788,1437363575,718672,0,1
1788835789,1438373977,719177,0,1
1788835790,1439383636,719682,0,1
1788835791,1440395314,720188,0,1
1788835792,1441407278,720694,0,1
1788835793,1442417484,721199,0,1
1788835794,1443429318,721705,0,1
1788835795,1444441510,722211,0,1
1788835796,1445447715,722714,0,1
1788835797,1446459294,723220,0,1
1788835798,1447471567,723726,0,1
1788835799,1448481134,724231,0,1
1788835800,1449493411,724737,0,1
1788835801,1450505703,725243,0,1
1788835802,1451515224,725748,0,1
1788835803,1452523178,726252,0,1
1788835804,1453535925,726758,0,1
1788835805,1454547578,727264,0,1
1788835806,1455557372,727769,0,1
1788835807,1456665716,728323,0,1
1788835808,1457673228,728827,0,1
1788835809,1458681751,729331,0,1
1788835810,1459695613,729838,0,1
1788835811,1460705808,730343,0,1
1788835812,1461715918,730848,0,1
1788835813,1462725561,731353,0,1
1788835814,1463734099,731857,0,1
1788835815,1464739333,732360,0,1
1788835816,1465751653,732866,0,1
1788835817,1466761957,733371,0,1
1788835818,1467771656,733876,0,1
1788835819,1468779461,734380,0,1
1788835820,1469791470,734886,0,1
1788835821,1470797813,735389,0,1
1788835822,1471809633,735895,0,1
1788835823,1472819908,736400,0,1
1788835824,1473833499,736907,0,1
1788835825,1474845661,737413,0,1
